Time,CoPx,CoPy
0.824000,0.007420,0.032753
0.825000,0.007424,0.032750
0.826000,0.007424,0.032751
0.827000,0.007424,0.032751
0.828000,0.007416,0.032759
0.829000,0.007420,0.032754
0.830000,0.007412,0.032754
0.831000,0.007420,0.032746
0.832000,0.007420,0.032730
0.833000,0.007420,0.032721
0.834000,0.007424,0.032717
0.835000,0.007428,0.032713
0.836000,0.007420,0.032705
0.837000,0.007419,0.032695
0.838000,0.007420,0.032687
0.839000,0.007423,0.032683
0.840000,0.007419,0.032677
0.841000,0.007423,0.032680
0.842000,0.007414,0.032671
0.843000,0.007406,0.032670
0.844000,0.007406,0.032662
0.845000,0.007410,0.032656
0.846000,0.007414,0.032644
0.847000,0.007405,0.032635
0.848000,0.007401,0.032630
0.849000,0.007393,0.032630
0.850000,0.007380,0.032625
0.851000,0.007380,0.032624
0.852000,0.007376,0.032610
0.853000,0.007367,0.032600
0.854000,0.007367,0.032591
0.855000,0.007358,0.032590
0.856000,0.007362,0.032592
0.857000,0.007366,0.032586
0.858000,0.007374,0.032576
0.859000,0.007382,0.032583
0.860000,0.007385,0.032586
0.861000,0.007393,0.032592
0.862000,0.007397,0.032602
0.863000,0.007404,0.032607
0.864000,0.007408,0.032608
0.865000,0.007407,0.032605
0.866000,0.007406,0.032610
0.867000,0.007402,0.032619
0.868000,0.007405,0.032612
0.869000,0.007408,0.032612
0.870000,0.007407,0.032617
0.871000,0.007423,0.032615
0.872000,0.007431,0.032621
0.873000,0.007447,0.032634
0.874000,0.007467,0.032645
0.875000,0.007487,0.032647
0.876000,0.007499,0.032649
0.877000,0.007502,0.032658
0.878000,0.007518,0.032664
0.879000,0.007530,0.032667
0.880000,0.007526,0.032677
0.881000,0.007534,0.032675
0.882000,0.007538,0.032669
0.883000,0.007537,0.032675
0.884000,0.007537,0.032680
0.885000,0.007549,0.032683
0.886000,0.007561,0.032678
0.887000,0.007565,0.032682
0.888000,0.007569,0.032685
0.889000,0.007585,0.032684
0.890000,0.007589,0.032689
0.891000,0.007597,0.032697
0.892000,0.007601,0.032692
0.893000,0.007610,0.032685
0.894000,0.007618,0.032686
0.895000,0.007631,0.032691
0.896000,0.007647,0.032691
0.897000,0.007660,0.032687
0.898000,0.007660,0.032688
0.899000,0.007660,0.032689
0.900000,0.007665,0.032686
0.901000,0.007682,0.032688
0.902000,0.007690,0.032690
0.903000,0.007691,0.032690
0.904000,0.007691,0.032684
0.905000,0.007688,0.032675
0.906000,0.007688,0.032669
0.907000,0.007701,0.032666
0.908000,0.007714,0.032664
0.909000,0.007718,0.032661
0.910000,0.007714,0.032652
0.911000,0.007711,0.032651
0.912000,0.007716,0.032651
0.913000,0.007725,0.032653
0.914000,0.007729,0.032651
0.915000,0.007734,0.032650
0.916000,0.007731,0.032642
0.917000,0.007739,0.032636
0.918000,0.007748,0.032631
0.919000,0.007753,0.032638
0.920000,0.007762,0.032624
0.921000,0.007766,0.032614
0.922000,0.007771,0.032613
0.923000,0.007776,0.032619
0.924000,0.007776,0.032621
0.925000,0.007776,0.032623
0.926000,0.007765,0.032621
0.927000,0.007757,0.032614
