Frame;Sub Frame;TA_D;FIB_D;GM_D;GL_D;SOL_D;TA_I;FIB_I;GM_I;GLI;SOL_I
22;5;-0.000953674;0.00190735;0.0460815;0.0681305;0.08358;0.085144;0.0870514;0.0677109;0.0975418;0.0807571
22;6;-0.000762939;-0.00984192;0.0599289;0.068779;0.0974655;0.00602722;0.0794983;0.0656128;0.0983429;0.0824356
22;7;-0.00385284;-0.0192642;0.0573349;0.0730515;0.11364;-0.0474548;0.0820541;0.0664139;0.0954819;0.0877762
22;8;-0.00911713;-0.0291061;0.0470734;0.0598526;0.149574;-0.0510788;0.0784683;0.0714111;0.0911713;0.0915527
22;9;-0.00225067;-0.0249863;0.0484085;0.0569534;0.137215;-0.0504684;0.0733185;0.0718307;0.088768;0.0940704
23;0;-0.00514984;-0.0302505;0.0541306;0.0592041;0.100937;-0.0287628;0.0778198;0.0711441;0.0944519;0.0988007
23;1;-0.00110626;-0.0500107;0.0550842;0.0576782;0.0893021;0.0265121;0.0756836;0.0698471;0.0920105;0.0989151
23;2;0.00396729;-0.0375748;0.0537872;0.0649261;0.0364304;0.0890732;0.0724411;0.0716019;0.0905991;0.092659
23;3;0.00339508;-0.00522614;0.0542068;0.0649261;0.00881195;0.182343;0.0867844;0.0687408;0.0958252;0.0898361
23;4;0.00576019;0.00545502;0.0523376;0.0696945;0.015831;0.248032;0.0918961;0.0691605;0.102348;0.0824356
23;5;0.00827789;0.018425;0.0599289;0.0791168;0.0264359;0.259895;0.0895309;0.0699997;0.101967;0.0774765
23;6;0.00850677;0.0258255;0.062561;0.0777054;0.0305939;0.263557;0.0759888;0.0645447;0.0984955;0.0724792
23;7;0.00289917;0.0124741;0.0583649;0.0740051;0.0402451;0.289993;0.0735092;0.0693512;0.0995636;0.0753784
23;8;0.00156403;0.00946045;0.0585556;0.07061;0.0371933;0.098381;0.0681686;0.0712967;0.104446;0.0806427
23;9;-0.00110626;0.0237274;0.0650024;0.0714874;0.0418472;0.025444;0.0717926;0.0659561;0.105515;0.0822449
24;0;-0.00217438;0.0451279;0.0618744;0.0656128;0.042572;-0.0660324;0.0777054;0.0650024;0.106087;0.0798035
24;1;-0.000534058;0.0512314;0.0577927;0.063858;0.0487518;-7.63E-05;0.0814056;0.068512;0.104485;0.0865173
24;2;-0.00602722;0.043602;0.0640488;0.0653076;0.0511932;0.0631332;0.084877;0.0700378;0.0999832;0.0953674
24;3;-0.00694275;0.0328827;0.0671768;0.0634384;0.0518036;0.0561523;0.0807571;0.0740433;0.102615;0.0894928
24;4;-0.00968933;0.0393295;0.07267;0.0664139;0.0578308;0.0567245;0.0769424;0.0733185;0.106735;0.0937653
24;5;-0.00701904;0.0253296;0.069809;0.0679398;0.062027;0.0455093;0.0753021;0.0719452;0.103683;0.0922012
24;6;-0.00511169;0.0165558;0.0634766;0.074234;0.0783157;0.0341797;0.0664139;0.0712585;0.097847;0.0885773
24;7;-0.00892639;-0.000572205;0.0583267;0.0748825;0.100403;0.0292206;0.0624847;0.0724411;0.0906754;0.0867462
24;8;-0.0102997;-0.0338364;0.0420761;0.0761414;0.0952148;0.0228119;0.0521851;0.0721359;0.0873184;0.0777054
24;9;0.000686646;-0.0466537;0.0417328;0.0772476;0.0743866;0.0237274;0.047226;0.0722504;0.0888443;0.0782776
25;0;0.00591278;-0.0123978;0.0488281;0.0789642;0.0694275;0.0369644;0.0548935;0.0717163;0.0915909;0.0809479
25;1;-0.000762939;-0.0284958;0.0516129;0.0825119;0.054245;0.0415421;0.0669098;0.0716782;0.0912476;0.0808334
25;2;-0.00255585;-0.059166;0.0631714;0.0698471;0.0659943;0.052681;0.0725937;0.0730515;0.0920105;0.083313
25;3;0.000991821;-0.0702286;0.0494385;0.0708771;0.0688934;0.0572205;0.0738525;0.0748062;0.094986;0.0835037
25;4;0.00434875;-0.0335312;0.0517654;0.0600433;0.0775909;0.0644684;0.0742722;0.0749588;0.0973892;0.0833893
25;5;-0.001297;-0.000495911;0.0570679;0.0570297;0.0784302;0.0626755;0.076828;0.0738525;0.0996399;0.0787354
25;6;-0.00591278;0.0037384;0.0497437;0.0671387;0.0773621;0.0626373;0.0759888;0.0709915;0.0978088;0.0817108
25;7;0.00427246;0.0163651;0.0623703;0.0627136;0.109291;0.0632858;0.0725174;0.0709915;0.0977707;0.0808716
25;8;0.00530243;0.0430679;0.0649643;0.0555801;0.122833;0.0694275;0.0733948;0.0704193;0.0977707;0.0799561
25;9;0.0114059;0.0230789;0.0612259;0.0661087;0.106888;0.071907;0.0728226;0.0714874;0.0960922;0.0831604
26;0;0.0110626;-0.00209808;0.0560379;0.0669098;0.0681305;0.0711823;0.0710297;0.0725174;0.101433;0.0775146
26;1;0.00728607;-0.0094223;0.0496292;0.0634766;0.0508499;0.0708389;0.0733566;0.0723267;0.101051;0.0782013
26;2;0.00614166;-0.0207138;0.047493;0.0665665;0.0469971;0.0729752;0.0767899;0.0728989;0.0994873;0.0777435
26;3;0.00522614;-0.0580215;0.0494003;0.0704956;0.0385284;0.072937;0.0793457;0.0673676;0.102272;0.0804901
26;4;0.00442505;-0.0144577;0.0506592;0.0683594;0.0403214;0.0766373;0.0797653;0.0680161;0.100212;0.0816727
26;5;0.00656128;-0.00278473;0.0574493;0.0748062;0.0733948;0.0798416;0.0826645;0.0725174;0.103951;0.0878525
26;6;0.0075531;-0.00335693;0.0605774;0.0802994;0.0935364;0.0828171;0.0855637;0.0741577;0.102196;0.086937
26;7;0.00377655;0.000762939;0.0583267;0.0776672;0.0788116;0.0783157;0.0870514;0.0738525;0.0990677;0.0919724
26;8;-0.00286102;0.0178909;0.0512314;0.0698471;0.0666428;0.0747681;0.0835419;0.0716782;0.102539;0.0884247
26;9;-0.0018692;0.0271988;0.0553513;0.0680542;0.0651169;0.0775528;0.0832748;0.069046;0.106125;0.0891495
27;0;-0.00198364;0.0332642;0.0583267;0.063591;0.0643158;0.075798;0.0777817;0.0682831;0.106392;0.0889969
27;1;-0.00816345;0.0485992;0.0597382;0.0572205;0.0518036;0.0778961;0.0758362;0.063324;0.0998306;0.0855255
27;2;0.000419617;0.0204468;0.0634766;0.0579834;0.0567627;0.0720978;0.0781631;0.0638962;0.0996017;0.0854874
27;3;7.63E-05;-0.000267029;0.065155;0.0592422;0.0769043;0.0611496;0.0784302;0.0653839;0.0995636;0.083313
27;4;0.000686646;-0.0239944;0.0679398;0.0632477;0.0664902;0.0588608;0.0748062;0.0704193;0.0946426;0.0895691
27;5;0.00354767;-0.0130463;0.0659943;0.0785065;0.0659943;0.0529099;0.0775909;0.0682068;0.0975418;0.08564
27;6;-0.00465393;0.0428009;0.0628662;0.087204;0.0845718;0.073204;0.0727081;0.0698471;0.100899;0.0855255
27;7;-0.0056076;0.0641251;0.0594711;0.0839233;0.0716782;0.0790405;0.0714874;0.0730515;0.102768;0.0870132
27;8;-0.00720978;0.0819016;0.0484085;0.0769424;0.0542068;0.0741196;0.0718689;0.0760269;0.0992203;0.0856018
27;9;-0.00305176;0.122871;0.0587845;0.0780869;0.0443268;0.0763702;0.0704956;0.0753403;0.0989532;0.0870895
28;0;-0.00488281;0.111046;0.0487518;0.0748062;0.0346375;0.0788498;0.0723267;0.0774002;0.099411;0.0827026
28;1;-0.000267029;0.0384521;0.0463486;0.0771713;0.0393295;0.0989532;0.0747681;0.0704193;0.100327;0.0831223
28;2;0.000152588;-0.0410461;0.0540161;0.0714111;0.0557327;0.0880814;0.0712967;0.0699615;0.0952148;0.0822449
28;3;-0.0056076;-0.120277;0.0494766;0.0611115;0.0878143;0.0743484;0.0685883;0.0708008;0.0956345;0.0788116
28;4;-0.00717163;-0.212326;0.0544357;0.0618744;0.11528;0.0790787;0.0731277;0.0719452;0.0931931;0.084877
28;5;-0.00377655;-0.12928;0.0558472;0.0612259;0.0999832;0.143318;0.0753784;0.0764084;0.0965881;0.0886154
28;6;-0.00293732;-0.0420761;0.0593567;0.0691605;0.0792313;0.20443;0.0743484;0.0756454;0.0966644;0.0870132
28;7;-0.00198364;-0.0290298;0.0523376;0.0745392;0.0614929;0.129166;0.0675964;0.0723267;0.0999451;0.0862503
28;8;-0.00514984;-0.0175858;0.0505066;0.0663376;0.0475311;-0.0237274;0.0602722;0.0725174;0.0984192;0.0841904
28;9;0.0082016;0.0291824;0.051651;0.0665283;0.0589752;-0.0362396;0.0620651;0.0708389;0.0949097;0.08564
29;0;0.00846863;0.0763321;0.0558853;0.0712967;0.0621033;0.0156784;0.0605774;0.0704575;0.0909042;0.0826263
29;1;0.00225067;-0.0094223;0.0564575;0.0684357;0.0709534;0.0445938;0.0641632;0.069809;0.0937653;0.0846863
29;2;0.00156403;-0.0956726;0.0545883;0.0688171;0.0750732;0.034523;0.0670624;0.069809;0.0923157;0.0930786
29;3;0.00347137;-0.0858688;0.0551987;0.0632858;0.0655746;0.065918;0.0692749;0.0682068;0.0967407;0.0880814
29;4;0.00362396;-0.0128174;0.0531387;0.0670242;0.0708771;0.0447083;0.067482;0.0704956;0.102921;0.092392
29;5;0.00320435;0.0177002;0.0544357;0.0715256;0.08358;0.0444412;0.078392;0.0709915;0.109177;0.0925827
29;6;0.000534058;0.0188828;0.0534058;0.0659943;0.0816727;0.0733185;0.0836182;0.0698471;0.106659;0.0874329
29;7;0.00205994;0.043335;0.0593185;0.0674438;0.0802994;0.049324;0.0865173;0.0719452;0.103683;0.0873184
29;8;-0.00270844;0.0526047;0.051918;0.0600052;0.068512;0.00339508;0.0853729;0.0751877;0.101891;0.0810242
29;9;-0.00522614;0.0360107;0.0573349;0.0675583;0.0596619;-0.0282288;0.086441;0.0735855;0.0974655;0.0755692
30;0;-0.00522614;0.0849533;0.060463;0.0699997;0.0543976;0.0606918;0.0839996;0.0732803;0.0982666;0.0687408
30;1;0.00286102;0.0842667;0.0593948;0.0674438;0.0558472;0.170135;0.0754166;0.0682068;0.0947571;0.0724792
30;2;0.000801086;0.0185776;0.0604248;0.0677872;0.0572205;0.214386;0.0720978;0.0685883;0.0932693;0.077095
30;3;-0.00171661;-0.054245;0.0587082;0.0696182;0.0597;0.18837;0.0733185;0.0669861;0.0967407;0.0780106
30;4;-0.00736237;-0.131607;0.0603867;0.069046;0.0611877;0.113297;0.0688934;0.0730133;0.0922394;0.0767899
30;5;0.000190735;-0.0775909;0.060463;0.0691605;0.0597;-0.0650024;0.0751114;0.0708008;0.0990677;0.0883484
30;6;0.00255585;-0.0510788;0.0593185;0.0707626;0.0594711;-0.0579071;0.0864029;0.0705338;0.101051;0.0973129
30;7;0.0111389;-0.0761032;0.0556946;0.0692749;0.0699234;0.0296402;0.0848007;0.0734711;0.103951;0.0859833
30;8;0.00854492;-0.0135422;0.053978;0.0717163;0.0744629;0.0638962;0.0812149;0.0723648;0.104561;0.0666046
30;9;0.00499725;0.0495911;0.0487137;0.0732422;0.0692368;0.0779343;0.0756836;0.0686264;0.101089;0.0588226
31;0;0.00537872;0.0959015;0.0522614;0.0681305;0.0688553;0.0823975;0.072403;0.0732803;0.0954819;0.0693512
31;1;0.00274658;0.127029;0.0521469;0.0679779;0.0692368;0.099411;0.072403;0.07061;0.0953674;0.0759125
31;2;-0.00125885;0.124664;0.0606537;0.0671387;0.0709152;0.110359;0.0799942;0.0652695;0.0909424;0.0833893
31;3;0.00152588;0.10128;0.0590134;0.0637817;0.0741196;0.117073;0.0773621;0.0675964;0.0968552;0.0901413
31;4;0.00484467;0.0352859;0.0587845;0.0667191;0.0728226;0.127678;0.0690842;0.0662613;0.0946808;0.0928879
31;5;0.00160217;0.00717163;0.0570679;0.0701904;0.0770569;0.120926;0.0585175;0.065155;0.0944901;0.0937653
31;6;0.00431061;-0.0291824;0.0524902;0.0734329;0.0706863;0.113602;0.0514603;0.0707245;0.0993347;0.0961685
31;7;0.00679016;-0.0532532;0.0555801;0.0730896;0.0670242;0.114059;0.0603104;0.0751114;0.098114;0.0941849
31;8;-0.000801086;-0.0211716;0.0518417;0.0706863;0.0714493;0.108719;0.0783539;0.0784302;0.0987625;0.086174
31;9;-0.00659943;-0.0469589;0.0585175;0.0746918;0.0788498;0.0606918;0.0772095;0.0771332;0.100403;0.0885391
32;0;-0.00476837;-0.0577927;0.0592422;0.0728607;0.0704193;-0.0737;0.0803757;0.0762177;0.0964737;0.0899887
32;1;-0.00312805;-0.0535583;0.0548935;0.0717545;0.0679016;-0.0332642;0.0818253;0.0710297;0.0978851;0.0972366
32;2;-0.00267029;-0.0497818;0.0584412;0.0752258;0.0656128;0.0543213;0.0800323;0.0676727;0.0937271;0.0932312
32;3;-0.00347137;-0.0238419;0.0573349;0.0706863;0.0743866;0.0653458;0.0761795;0.071907;0.0959396;0.0915146
32;4;-0.00823975;0.0148773;0.0540924;0.0657654;0.0770569;0.0756454;0.0730133;0.0717163;0.100937;0.0939178
32;5;-0.00587463;0.0589752;0.0493622;0.0686646;0.065155;0.0863647;0.0795746;0.0723648;0.107956;0.0966263
32;6;-0.00278473;0.112381;0.0525284;0.0670242;0.0555038;0.0860596;0.0779724;0.0719833;0.110359;0.102997
32;7;-0.000305176;0.129433;0.0557327;0.0671005;0.0516129;0.0873947;0.079689;0.0681686;0.109253;0.0882339
32;8;-0.0025177;0.100441;0.0573349;0.0626373;0.055275;0.0877762;0.0663757;0.0668716;0.102005;0.0636292
32;9;-0.000686646;0.0411606;0.0502777;0.0660324;0.0568008;0.086441;0.0691223;0.073204;0.102158;0.0513077
33;0;-0.000572205;0.0274658;0.0539398;0.064888;0.0729752;0.0831985;0.0690842;0.0711823;0.103607;0.0642014
33;1;-0.00526428;0.0366974;0.0625992;0.0642014;0.0850677;0.0787354;0.07267;0.07061;0.101776;0.0746918
33;2;-0.00473022;-0.00335693;0.0631714;0.0679016;0.0749969;0.0760269;0.0754929;0.0704575;0.096817;0.0806808
33;3;-0.00228882;-0.159492;0.0591278;0.0608063;0.0764847;0.07061;0.0786972;0.0671768;0.0980377;0.0912094
33;4;-0.00164032;-0.289917;0.0611496;0.0667572;0.0753784;0.0666046;0.0802612;0.0698853;0.0979614;0.0875473
33;5;0.0044632;-0.142441;0.0625992;0.0712967;0.0727844;0.067482;0.0804901;0.0695038;0.0958633;0.0853348
33;6;0.00362396;-0.0960541;0.0627899;0.0728226;0.068512;0.0654984;0.0799942;0.0698853;0.0981903;0.0802231
33;7;-0.00720978;-0.0987244;0.0598145;0.0754547;0.0716019;0.0677109;0.0794983;0.0715637;0.10067;0.0815201
33;8;-0.00812531;-0.0854111;0.0451279;0.0719833;0.0717926;0.0638199;0.0747681;0.0696945;0.0980759;0.0828934
33;9;0.00038147;0.0353241;0.0474167;0.0821686;0.0815582;0.062027;0.0724411;0.0740433;0.0937653;0.084343
34;0;0.00274658;0.0206757;0.055542;0.0712967;0.0650406;0.0650024;0.0687408;0.0717926;0.0951385;0.0872803
34;1;0.00408173;0.0312805;0.0544739;0.0691605;0.0370407;0.0603485;0.0718689;0.0693893;0.0978851;0.0967407
34;2;0.0030899;0.0447845;0.0525284;0.0598907;0.0391388;0.0631332;0.0738525;0.0712204;0.0922012;0.0989151
34;3;0.0082016;0.0492477;0.0590134;0.0642395;0.019722;0.0666428;0.0714874;0.0724411;0.0931168;0.0834274
34;4;0.00679016;0.0793076;0.0593185;0.0748825;0.0442505;0.065918;0.0778961;0.0698853;0.0931168;0.0756454
34;5;0.0103378;0.0374222;0.0595474;0.0751495;0.096817;0.063858;0.0760651;0.0705338;0.0937653;0.0807953
34;6;0.00511169;-0.0397873;0.0592804;0.0722504;0.0836182;0.0596237;0.0685501;0.0720596;0.0947189;0.0702286
34;7;0.00389099;0.00297546;0.0564575;0.0699234;0.0648117;0.0587463;0.0683975;0.0715256;0.0928116;0.0823975
34;8;0.0031662;0.0485611;0.0530243;0.0556946;0.0844193;0.0577927;0.0767517;0.07164;0.0989532;0.0921631
34;9;0.00530243;0.0634384;0.0498962;0.057106;0.109291;0.0595093;0.0778961;0.0729752;0.102539;0.0889587
35;0;-0.00087738;0.0886154;0.0531769;0.0656509;0.106277;0.0584793;0.083313;0.0706482;0.106964;0.0979996
35;1;-0.0044632;0.0641632;0.0574875;0.0738525;0.0829315;0.0634766;0.0710678;0.0710678;0.0976181;0.0824738
35;2;-0.00419617;0.0348663;0.0514603;0.0723267;0.0662994;0.0738144;0.065155;0.0671387;0.0864792;0.0826645
35;3;0.00328064;0.0333023;0.0514603;0.0746155;0.0569534;0.0758743;0.0737;0.0709534;0.09655;0.084343
35;4;0.00339508;0.00961304;0.0561523;0.0761795;0.0556946;0.0730133;0.0794601;0.0751114;0.101852;0.0788116
35;5;0.00400543;-0.00217438;0.0576782;0.0763702;0.0543976;0.0782013;0.0785446;0.0810242;0.104103;0.0878143
35;6;0.00297546;-0.00038147;0.0555801;0.0736237;0.0588608;0.0835037;0.0751114;0.0805664;0.103531;0.0980377
35;7;0.00278473;0.00598907;0.0564957;0.0703049;0.0603867;0.0879288;0.0765228;0.0727081;0.106621;0.105324
35;8;-0.00148773;0.00904083;0.0523376;0.0676727;0.060997;0.0789261;0.0630951;0.0728226;0.098877;0.100212
35;9;0.00587463;0.0114441;0.0506973;0.0653076;0.0496292;0.0659561;0.0672913;0.0735092;0.100098;0.0741959
36;0;0.011673;-0.0169373;0.0559998;0.0692368;0.0516129;0.0597763;0.0680923;0.07267;0.103874;0.0566101
36;1;0.00164032;0.0265121;0.0497055;0.0704193;0.0518036;0.0602722;0.0693512;0.073204;0.100784;0.0640869
36;2;-0.00457764;0.015564;0.051651;0.0724792;0.0527573;0.0651169;0.0712967;0.0738907;0.0984955;0.0711823
36;3;-0.0087738;0.0241852;0.0579453;0.0741959;0.09655;0.0712967;0.0730133;0.069313;0.0947952;0.0822067
36;4;-0.00934601;0.0257111;0.0678635;0.0655365;0.107956;0.0771713;0.0778961;0.0655746;0.0972748;0.0967026
36;5;-0.0056076;-0.0391006;0.0654984;0.0682068;0.098381;0.0835419;0.0791168;0.0647354;0.0973129;0.118675
36;6;0.00297546;-0.0772476;0.0634384;0.0625229;0.0804901;0.0812149;0.075531;0.0663757;0.0943375;0.0978851
36;7;0.00339508;-0.105858;0.0579834;0.0618744;0.0707626;0.0750351;0.0802994;0.0650406;0.0998306;0.0487137
36;8;-0.0069046;-0.120087;0.053215;0.0612259;0.0669098;0.0735474;0.0773621;0.0742722;0.0966644;0.0323868
36;9;-0.00411987;-0.0505829;0.0480652;0.0605011;0.0564957;0.073204;0.0777435;0.0761032;0.100937;0.074234
37;0;-0.00141144;-0.0175858;0.0511932;0.0644684;0.0730133;0.068779;0.0780869;0.0682449;0.0978088;0.0962067
37;1;0.00141144;0.00461578;0.0523758;0.0650787;0.0751495;0.0703049;0.0778198;0.0705719;0.094986;0.0923157
37;2;-0.00671387;-0.0494766;0.0535965;0.0597382;0.0592804;0.0678635;0.0700378;0.0684357;0.0924683;0.0894928
37;3;-0.00450134;-0.0354767;0.0505066;0.0636673;0.0540161;0.0631714;0.0672913;0.0699997;0.0973511;0.0893021
37;4;-0.00518799;0.00530243;0.0572205;0.0668716;0.0527954;0.0647736;0.0710297;0.0666046;0.0954056;0.0940323
37;5;-0.00102997;0.019722;0.0616074;0.0730515;0.049057;0.0644684;0.0755692;0.0659561;0.0993347;0.0927353
37;6;-0.00259399;0.0242996;0.0584793;0.0676346;0.0465775;0.0686264;0.0775146;0.0666809;0.100441;0.0902939
37;7;-0.00915527;-0.020752;0.0645065;0.0684357;0.0549698;0.0695038;0.0754929;0.0680542;0.103035;0.0817108
37;8;-0.0122833;-0.0656891;0.0556946;0.0652313;0.0647736;0.0723648;0.0676346;0.0734711;0.102844;0.0782394
37;9;-0.00553131;-0.0255966;0.0567245;0.0719452;0.0854492;0.0667953;0.0739288;0.0733566;0.103035;0.0825882
38;0;3.81E-05;0.0351334;0.0592041;0.0783157;0.0784683;0.0605774;0.0768661;0.0759125;0.099678;0.0811768
38;1;0.0012207;0.0502396;0.0569534;0.0751495;0.0714493;0.0602341;0.0755692;0.07164;0.0981522;0.087471
38;2;0.00518799;0.0696945;0.0597763;0.0754929;0.071907;0.0662613;0.0813293;0.0644302;0.0982666;0.094223
38;3;0.00499725;0.0818253;0.0570679;0.0751495;0.0744629;0.0762177;0.0800705;0.0622559;0.0995255;0.0927353
38;4;0.00507355;0.0775146;0.0566483;0.078125;0.0735092;0.0790405;0.0789261;0.0641251;0.10067;0.0917053
38;5;0.00888824;0.0693512;0.0642776;0.0774765;0.0678635;0.0816345;0.0754929;0.0688934;0.100555;0.08564
38;6;0.013504;0.0593567;0.0548172;0.0794983;0.0677872;0.0714493;0.0714493;0.0703812;0.09758;0.0856018
38;7;0.0134277;0.0541306;0.0511551;0.0773621;0.0664139;0.0650406;0.0707626;0.071106;0.0959015;0.0933075
38;8;-3.81E-05;0.0431442;0.0470734;0.0732422;0.0709915;0.0635529;0.0675964;0.0757599;0.102234;0.0990295
38;9;-0.00236511;0.0265121;0.047493;0.068512;0.0681686;0.0727081;0.0729752;0.0803375;0.102844;0.0952148
39;0;-0.00217438;0.00244141;0.050087;0.0717926;0.0702286;0.0801468;0.0780869;0.0799942;0.0941467;0.0812912
39;1;-0.00289917;-0.015564;0.0481796;0.0661469;0.0662231;0.0796127;0.0764084;0.0776672;0.0904465;0.0965118
39;2;-0.00583649;-0.0229645;0.0492096;0.0663757;0.0662994;0.0808716;0.0793076;0.0764465;0.100517;0.0881577
39;3;-0.00408173;-0.0272751;0.0514984;0.0655746;0.0635529;0.0671005;0.0716019;0.0741196;0.114021;0.0669479
39;4;0.00247955;-0.0287628;0.0480652;0.0637054;0.0618744;0.0630951;0.0592041;0.0772095;0.109406;0.0462723
39;5;0.00629425;-0.0329971;0.0557709;0.0657272;0.0620651;0.0853729;0.062561;0.0756454;0.0877762;0.0584412
39;6;0.00740051;-0.032692;0.0595093;0.0666809;0.0657272;0.0895309;0.0717545;0.0747681;0.0939178;0.0579071
39;7;0.00564575;-0.0286865;0.055542;0.0680161;0.0701904;0.0812531;0.0758743;0.0741959;0.10067;0.082016
39;8;-0.000839233;-0.0229645;0.0528717;0.0671005;0.0748062;0.0699997;0.0691605;0.0698471;0.0982666;0.0897217
39;9;0.00305176;-0.0274277;0.0542068;0.0657654;0.0720978;0.0450897;0.0527191;0.0674438;0.0921631;0.0998688
40;0;0.00259399;-0.0244141;0.0553131;0.0630951;0.0698853;0.0378418;0.0724411;0.0635529;0.0931931;0.0968933
40;1;0.00087738;-0.0203323;0.0567627;0.0601196;0.0670624;0.045929;0.0982285;0.0673676;0.0990295;0.0864029
40;2;0.00476837;-0.0165939;0.0583649;0.0636292;0.0691223;0.0555038;0.0989914;0.0692749;0.115891;0.0835037
40;3;0.00488281;-0.0156403;0.0587082;0.0650406;0.0686264;0.0358582;0.0937653;0.0664902;0.0939178;0.0810242
40;4;0.00488281;-0.0150299;0.0611877;0.0611496;0.0661087;0.0540924;0.0930023;0.0660324;0.0896072;0.111427
40;5;0.00621796;-0.0149536;0.0645447;0.0665283;0.0695419;0.0681686;0.0813675;0.0600052;0.100174;0.123634
40;6;0.00469208;-0.0139236;0.0617599;0.0682831;0.0681686;0.0851822;0.0683975;0.0668716;0.097847;0.0832367
40;7;-0.0019455;-0.00926971;0.0643158;0.0659561;0.0714493;0.0814056;0.0564957;0.0703049;0.0928879;0.0282669
40;8;-0.00953674;-0.00484467;0.0556183;0.0681305;0.0786209;0.0803375;0.0581741;0.0706863;0.102348;0.00148773
40;9;-0.00789642;-0.00133514;0.0557327;0.0744629;0.077095;0.0878143;0.0780869;0.0657654;0.0997543;0.0519562
41;0;-0.0069046;0.00171661;0.0569916;0.0709915;0.0736618;0.09655;0.0828171;0.0593185;0.102386;0.102425
41;1;-0.00648499;0.0062561;0.0546265;0.0719452;0.0679398;0.104332;0.0820541;0.0694656;0.0995255;0.104218
41;2;-0.00434875;0.00556946;0.0628662;0.0758743;0.0665283;0.0756454;0.0693512;0.0654221;0.0965118;0.106277
41;3;-0.00518799;0.0128937;0.0621033;0.0776672;0.066452;0.0293732;0.0653458;0.0703049;0.0867462;0.132027
41;4;-0.00350952;0.0121689;0.0613403;0.076561;0.0646973;0.0623322;0.0661087;0.0800323;0.0944901;0.115471
41;5;-0.00358582;0.0104141;0.0593948;0.0767136;0.0641632;0.0849152;0.0755692;0.0850296;0.120468;0.0833893
41;6;-0.00247955;0.0128555;0.0613403;0.0780869;0.0643921;0.0969696;0.0612259;0.0845337;0.103798;0.0663376
41;7;-0.00244141;0.0117111;0.0589752;0.078125;0.0682449;0.100021;0.0605774;0.0701904;0.0878525;0.0815201
41;8;-0.00431061;0.0105286;0.0485611;0.079422;0.0701141;0.0815582;0.116577;0.0730515;0.115852;0.104103
41;9;-0.00461578;0.00782013;0.0470352;0.0790405;0.0690079;0.0415039;0.0933456;0.0712967;0.112305;0.106964
42;0;-0.00522614;0.00984192;0.0481415;0.08255;0.0639343;0.00892639;0.0397491;0.0734329;0.0819778;0.111275
42;1;-0.00114441;0.00659943;0.0542068;0.0865555;0.067749;0.0227737;0.0565338;0.0760269;0.0793457;0.101471
42;2;0.000190735;0.00331879;0.0579453;0.0904083;0.0656128;0.0519562;0.0599289;0.0737;0.0946808;0.104218
42;3;0.0019455;0.00152588;0.056572;0.088501;0.0641632;0.0630569;0.071373;0.069809;0.0989532;0.0604248
42;4;0.00606537;0.00362396;0.0541687;0.0827408;0.0683975;0.0813675;0.0727463;0.0751877;0.09758;0.0094223
42;5;0.00839233;0.00232697;0.0590897;0.0830078;0.065155;0.089798;0.0677109;0.0695419;0.0947952;0.07164
42;6;0.00812531;-0.00221252;0.0563431;0.0807571;0.0631332;0.0958633;0.0789261;0.0659561;0.098114;0.0879288
42;7;0.00675201;-0.00038147;0.0532532;0.0811768;0.0705338;0.0920486;0.0878906;0.0662231;0.112762;0.0752258
42;8;0.00499725;0.00396729;0.0490189;0.0770569;0.0737762;0.0878906;0.0819397;0.0714874;0.101166;0.0907135
42;9;0.00263214;0.0056839;0.0455856;0.0725937;0.0718307;0.0879669;0.0811005;0.0776672;0.103722;0.0965118
43;0;0.00595093;0.00270844;0.0457764;0.0764084;0.0660324;0.0821686;0.0766754;0.0678635;0.0999832;0.116577
43;1;0.00709534;0.00152588;0.0521088;0.0694656;0.063858;0.079689;0.0709534;0.0636673;0.0924301;0.126305
