DM: Ch1 (Dev1) [Volts],BB: Ch2 (Dev1) [Volts],ACC: Ch3 (Dev1) [Volts],ACC: Ch4 (Dev1) [g],ACC: Ch5 (Dev1) [g],ACC: Ch6 (Dev1) [g]
3.572039e-006,1.722580e-007,3.886500e-005,1.447670e+000,1.878958e+000,2.020777e+000
-2.135969e-005,7.295609e-006,3.837932e-005,1.447347e+000,1.881062e+000,2.022234e+000
-3.414934e-005,8.105080e-006,3.886500e-005,1.447185e+000,1.879929e+000,2.022396e+000
-1.974074e-005,5.029088e-006,3.870311e-005,1.447023e+000,1.878796e+000,2.021263e+000
-1.342686e-005,-2.741840e-006,3.805553e-005,1.445566e+000,1.880091e+000,2.019159e+000
3.572039e-006,-4.198888e-006,3.805553e-005,1.444271e+000,1.880901e+000,2.018187e+000
5.190982e-006,-4.846466e-006,3.805553e-005,1.444433e+000,1.882843e+000,2.019968e+000
1.393328e-005,-1.932368e-006,3.773174e-005,1.445080e+000,1.883653e+000,2.020939e+000
2.397072e-005,4.381511e-006,3.773174e-005,1.445080e+000,1.884786e+000,2.019482e+000
1.539032e-005,7.457503e-006,3.740795e-005,1.446861e+000,1.887700e+000,2.020454e+000
7.943186e-006,-4.753193e-007,3.789363e-005,1.446699e+000,1.889157e+000,2.021749e+000
-1.715043e-005,-1.515307e-007,3.821742e-005,1.446375e+000,1.891100e+000,2.019644e+000
-2.492136e-005,3.572039e-006,3.854121e-005,1.445728e+000,1.892557e+000,2.019482e+000
-1.180792e-005,2.276884e-006,3.870311e-005,1.448156e+000,1.891747e+000,2.021749e+000
-1.391255e-005,2.276884e-006,3.870311e-005,1.449937e+000,1.890614e+000,2.021911e+000
4.867194e-006,3.572039e-006,3.870311e-005,1.450747e+000,1.891100e+000,2.018673e+000
8.266975e-006,4.543405e-006,3.886500e-005,1.451394e+000,1.891747e+000,2.017863e+000
5.838559e-006,-1.515307e-007,3.870311e-005,1.451880e+000,1.891262e+000,2.016568e+000
6.971820e-006,-1.180792e-005,3.902689e-005,1.452851e+000,1.889805e+000,2.016568e+000
2.924462e-006,-1.310308e-005,3.902689e-005,1.455280e+000,1.887700e+000,2.016892e+000
-3.134250e-007,-7.760564e-006,3.870311e-005,1.455927e+000,1.884786e+000,2.016244e+000
-1.957885e-005,4.705299e-006,3.870311e-005,1.456898e+000,1.883491e+000,2.018187e+000
-2.767356e-005,3.572039e-006,3.854121e-005,1.458841e+000,1.884624e+000,2.018835e+000
-9.703296e-006,8.198353e-007,3.870311e-005,1.459003e+000,1.885272e+000,2.018511e+000
-1.099845e-005,2.114990e-006,3.805553e-005,1.461108e+000,1.884624e+000,2.018997e+000
4.705299e-006,-6.372136e-007,3.773174e-005,1.461593e+000,1.881548e+000,2.020616e+000
9.562129e-006,-6.141620e-006,3.773174e-005,1.461593e+000,1.880091e+000,2.020777e+000
7.943186e-006,-4.360783e-006,3.821742e-005,1.463212e+000,1.879120e+000,2.020939e+000
1.992337e-005,-7.991079e-007,3.805553e-005,1.462241e+000,1.877824e+000,2.018835e+000
1.798063e-005,-1.284791e-006,3.756985e-005,1.461755e+000,1.877339e+000,2.018187e+000
6.000454e-006,-2.579945e-006,3.773174e-005,1.462241e+000,1.876691e+000,2.018187e+000
-1.731233e-005,-5.008360e-006,3.805553e-005,1.461917e+000,1.875558e+000,2.019968e+000
-2.200726e-005,-3.875100e-006,3.854121e-005,1.462889e+000,1.876044e+000,2.020777e+000
-1.035087e-005,-2.094263e-006,3.886500e-005,1.462727e+000,1.871349e+000,2.023206e+000
-1.035087e-005,-1.608580e-006,3.870311e-005,1.463860e+000,1.867463e+000,2.024501e+000
5.676665e-006,-6.465409e-006,3.918879e-005,1.464831e+000,1.865844e+000,2.025311e+000
8.428869e-006,-7.991079e-007,3.870311e-005,1.463698e+000,1.864549e+000,2.027253e+000
8.914551e-006,-4.198888e-006,3.854121e-005,1.461593e+000,1.862768e+000,2.028063e+000
7.781291e-006,-1.375065e-005,3.902689e-005,1.460460e+000,1.861797e+000,2.029358e+000
9.400234e-006,-1.018898e-005,3.870311e-005,1.461432e+000,1.860340e+000,2.033567e+000
1.360949e-005,-7.598670e-006,3.854121e-005,1.460784e+000,1.861797e+000,2.037776e+000
-7.274881e-006,4.057722e-006,3.854121e-005,1.461432e+000,1.860826e+000,2.038586e+000
-1.617907e-005,4.543405e-006,3.837932e-005,1.461755e+000,1.859368e+000,2.037453e+000
-8.731930e-006,6.648031e-006,3.854121e-005,1.462889e+000,1.859692e+000,2.036967e+000
1.953096e-006,1.467413e-006,3.805553e-005,1.465803e+000,1.859045e+000,2.037291e+000
9.400234e-006,9.817296e-007,3.773174e-005,1.466936e+000,1.860340e+000,2.040043e+000
-1.608580e-006,1.036367e-008,3.789363e-005,1.466288e+000,1.861311e+000,2.042310e+000
-2.579945e-006,1.143624e-006,3.805553e-005,1.466450e+000,1.860178e+000,2.043766e+000
-1.284791e-006,4.867194e-006,3.789363e-005,1.468069e+000,1.860502e+000,2.045062e+000
-2.741840e-006,7.943186e-006,3.773174e-005,1.470821e+000,1.859045e+000,2.046843e+000
-6.789198e-006,3.572039e-006,3.789363e-005,1.473736e+000,1.859368e+000,2.046357e+000
-2.815925e-005,6.579410e-007,3.773174e-005,1.476002e+000,1.857750e+000,2.045709e+000
-2.087400e-005,2.600673e-006,3.789363e-005,1.477459e+000,1.856616e+000,2.048461e+000
-1.277929e-005,3.341523e-007,3.854121e-005,1.480373e+000,1.855483e+000,2.047004e+000
-5.008360e-006,-1.446685e-006,3.902689e-005,1.483449e+000,1.852083e+000,2.048623e+000
1.619980e-005,-7.991079e-007,3.837932e-005,1.486201e+000,1.849655e+000,2.050080e+000
2.218989e-005,9.817296e-007,3.902689e-005,1.491544e+000,1.851436e+000,2.051376e+000
1.571411e-005,-8.084353e-006,3.870311e-005,1.493972e+000,1.851598e+000,2.052509e+000
1.733306e-005,-1.795991e-005,3.870311e-005,1.495591e+000,1.849817e+000,2.054451e+000
1.587601e-005,-1.957885e-005,3.854121e-005,1.495915e+000,1.849331e+000,2.058013e+000
1.053349e-005,-1.035087e-005,3.854121e-005,1.495106e+000,1.849007e+000,2.061089e+000
-1.358876e-005,1.143624e-006,3.837932e-005,1.496239e+000,1.849493e+000,2.061575e+000
-1.682665e-005,1.953096e-006,3.870311e-005,1.497696e+000,1.849979e+000,2.062222e+000
-5.494043e-006,1.467413e-006,3.854121e-005,1.498343e+000,1.848683e+000,2.063679e+000
-3.875100e-006,8.198353e-007,3.854121e-005,1.499315e+000,1.848198e+000,2.063032e+000
1.069539e-005,-1.932368e-006,3.756985e-005,1.500934e+000,1.846093e+000,2.064003e+000
5.352877e-006,-3.065628e-006,3.724606e-005,1.501096e+000,1.847712e+000,2.064165e+000
4.867194e-006,2.114990e-006,3.773174e-005,1.500610e+000,1.847712e+000,2.067079e+000
9.562129e-006,8.914551e-006,3.789363e-005,1.502391e+000,1.845446e+000,2.066270e+000
1.522843e-005,8.428869e-006,3.805553e-005,1.502067e+000,1.844960e+000,2.064651e+000
3.895827e-006,4.543405e-006,3.805553e-005,1.503038e+000,1.844312e+000,2.063356e+000
-2.621652e-005,2.762567e-006,3.805553e-005,1.504172e+000,1.844798e+000,2.063356e+000
-3.123524e-005,6.162348e-006,3.837932e-005,1.503362e+000,1.843989e+000,2.065137e+000
-1.536960e-005,3.572039e-006,3.854121e-005,1.502553e+000,1.843827e+000,2.067727e+000
-1.245550e-005,1.791201e-006,3.821742e-005,1.503848e+000,1.844474e+000,2.066594e+000
6.486137e-006,-1.770474e-006,3.870311e-005,1.506114e+000,1.842370e+000,2.067079e+000
1.344759e-005,3.086356e-006,3.902689e-005,1.507086e+000,1.841722e+000,2.065299e+000
5.838559e-006,-1.446685e-006,3.886500e-005,1.506600e+000,1.843989e+000,2.067241e+000
8.105080e-006,-1.277929e-005,3.854121e-005,1.505953e+000,1.845769e+000,2.069993e+000
-1.515307e-007,-1.488391e-005,3.902689e-005,1.508867e+000,1.846903e+000,2.069832e+000
-4.753193e-007,-6.465409e-006,3.854121e-005,1.510809e+000,1.847874e+000,2.066432e+000
-2.314052e-005,3.895827e-006,3.854121e-005,1.513400e+000,1.849169e+000,2.064327e+000
-2.216916e-005,2.114990e-006,3.837932e-005,1.515990e+000,1.852407e+000,2.062384e+000
-1.715043e-005,-3.551311e-006,3.870311e-005,1.518904e+000,1.855969e+000,2.062222e+000
-7.922458e-006,-5.494043e-006,3.773174e-005,1.520847e+000,1.857750e+000,2.062061e+000
1.636169e-005,-1.035087e-005,3.789363e-005,1.522951e+000,1.860664e+000,2.062222e+000
6.971820e-006,-7.760564e-006,3.756985e-005,1.524570e+000,1.864711e+000,2.064165e+000
1.393328e-005,-8.570036e-006,3.805553e-005,1.525218e+000,1.865844e+000,2.066270e+000
2.040905e-005,-3.551311e-006,3.756985e-005,1.524570e+000,1.867625e+000,2.067565e+000
1.344759e-005,5.352877e-006,3.773174e-005,1.524732e+000,1.872158e+000,2.069184e+000
-7.991079e-007,2.924462e-006,3.854121e-005,1.523275e+000,1.875072e+000,2.070479e+000
-3.172092e-005,4.960467e-007,3.837932e-005,1.522466e+000,1.876529e+000,2.072584e+000
-2.913062e-005,1.305518e-006,3.837932e-005,1.521818e+000,1.878958e+000,2.073717e+000
-1.326497e-005,1.305518e-006,3.837932e-005,1.523275e+000,1.880253e+000,2.073231e+000
-6.465409e-006,8.198353e-007,3.854121e-005,1.525380e+000,1.879605e+000,2.071450e+000
1.555222e-005,1.036367e-008,3.902689e-005,1.525704e+000,1.879767e+000,2.072098e+000
1.830442e-005,4.219616e-006,3.886500e-005,1.526027e+000,1.880091e+000,2.074527e+000
1.182865e-005,8.198353e-007,3.854121e-005,1.524894e+000,1.880091e+000,2.079221e+000
1.118107e-005,-1.051277e-005,3.918879e-005,1.523113e+000,1.878634e+000,2.080517e+000
6.648031e-006,-9.055719e-006,3.886500e-005,1.522466e+000,1.878310e+000,2.081326e+000
3.733933e-006,-3.875100e-006,3.854121e-005,1.523113e+000,1.878310e+000,2.083431e+000
-1.990264e-005,5.029088e-006,3.886500e-005,1.522466e+000,1.878634e+000,2.085373e+000
-2.168348e-005,3.895827e-006,3.837932e-005,1.521171e+000,1.877015e+000,2.084078e+000
-1.261739e-005,1.143624e-006,3.854121e-005,1.519876e+000,1.875396e+000,2.086183e+000
-4.360783e-006,-4.684572e-006,3.805553e-005,1.518257e+000,1.875234e+000,2.088611e+000
1.571411e-005,-5.655937e-006,3.789363e-005,1.518418e+000,1.877663e+000,2.088288e+000
1.004781e-005,-9.865191e-006,3.756985e-005,1.520361e+000,1.879605e+000,2.086992e+000
1.101918e-005,-5.332149e-006,3.805553e-005,1.521494e+000,1.881062e+000,2.088773e+000
2.024715e-005,2.114990e-006,3.773174e-005,1.522951e+000,1.883329e+000,2.088611e+000
1.846632e-005,4.705299e-006,3.773174e-005,1.525542e+000,1.886243e+000,2.088611e+000
5.352877e-006,5.514771e-006,3.789363e-005,1.527323e+000,1.887376e+000,2.089097e+000
-2.395000e-005,2.762567e-006,3.789363e-005,1.527808e+000,1.888671e+000,2.089097e+000
-2.670220e-005,2.276884e-006,3.821742e-005,1.529751e+000,1.891909e+000,2.088288e+000
-1.375065e-005,3.341523e-007,3.870311e-005,1.531532e+000,1.895633e+000,2.087316e+000
-8.408141e-006,8.198353e-007,3.870311e-005,1.533798e+000,1.899518e+000,2.086183e+000
8.590763e-006,2.276884e-006,3.837932e-005,1.533313e+000,1.904051e+000,2.086021e+000
8.428869e-006,6.324242e-006,3.854121e-005,1.533798e+000,1.906480e+000,2.086668e+000
4.543405e-006,3.248250e-006,3.854121e-005,1.533960e+000,1.907289e+000,2.089097e+000
8.105080e-006,-8.570036e-006,3.854121e-005,1.536389e+000,1.908584e+000,2.091363e+000
3.341523e-007,-9.055719e-006,3.918879e-005,1.539141e+000,1.910365e+000,2.092173e+000
-2.741840e-006,-3.713206e-006,3.837932e-005,1.539950e+000,1.911822e+000,2.093630e+000
-2.168348e-005,3.733933e-006,3.854121e-005,1.542541e+000,1.912470e+000,2.093306e+000
-2.071211e-005,4.381511e-006,3.805553e-005,1.544807e+000,1.913765e+000,2.093792e+000
-1.018898e-005,1.791201e-006,3.870311e-005,1.545779e+000,1.916679e+000,2.095249e+000
-4.522677e-006,-2.741840e-006,3.756985e-005,1.547721e+000,1.917974e+000,2.095735e+000
1.441896e-005,-5.655937e-006,3.773174e-005,1.548045e+000,1.919431e+000,2.096382e+000
6.486137e-006,-7.112987e-006,3.821742e-005,1.550150e+000,1.920079e+000,2.099134e+000
5.190982e-006,-4.522677e-006,3.789363e-005,1.553873e+000,1.921374e+000,2.098163e+000
1.911389e-005,1.722580e-007,3.773174e-005,1.555816e+000,1.921860e+000,2.098163e+000
1.360949e-005,4.219616e-006,3.789363e-005,1.558568e+000,1.919593e+000,2.100591e+000
4.057722e-006,8.198353e-007,3.789363e-005,1.561644e+000,1.918946e+000,2.103829e+000
-2.135969e-005,-4.753193e-007,3.805553e-005,1.562454e+000,1.920727e+000,2.106420e+000
-2.411189e-005,-3.134250e-007,3.870311e-005,1.564397e+000,1.922022e+000,2.109172e+000
-1.439823e-005,-3.551311e-006,3.935069e-005,1.565368e+000,1.922184e+000,2.110467e+000
-1.148413e-005,-4.036995e-006,3.886500e-005,1.564073e+000,1.922022e+000,2.110629e+000
5.838559e-006,-1.122897e-006,3.902689e-005,1.565044e+000,1.921698e+000,2.113057e+000
1.150486e-005,5.838559e-006,3.886500e-005,1.566015e+000,1.921536e+000,2.115000e+000
9.400234e-006,-1.515307e-007,3.902689e-005,1.568444e+000,1.919108e+000,2.115486e+000
9.238341e-006,-7.760564e-006,3.886500e-005,1.570872e+000,1.917812e+000,2.115648e+000
2.276884e-006,-1.002708e-005,3.886500e-005,1.572653e+000,1.916841e+000,2.116295e+000
4.960467e-007,-5.494043e-006,3.854121e-005,1.575891e+000,1.916193e+000,2.117267e+000
-2.265484e-005,6.324242e-006,3.837932e-005,1.577996e+000,1.914089e+000,2.117267e+000
-2.686409e-005,6.486137e-006,3.886500e-005,1.578805e+000,1.914413e+000,2.118238e+000
-2.249295e-005,6.579410e-007,3.854121e-005,1.580100e+000,1.915708e+000,2.119857e+000
-6.951092e-006,-6.303515e-006,3.837932e-005,1.583824e+000,1.915708e+000,2.118724e+000
1.377138e-005,-1.067466e-005,3.789363e-005,1.586252e+000,1.917327e+000,2.117267e+000
1.263812e-005,-1.326497e-005,3.756985e-005,1.586576e+000,1.916679e+000,2.119695e+000
1.943768e-005,-1.018898e-005,3.756985e-005,1.585928e+000,1.918298e+000,2.122771e+000
2.688482e-005,-7.274881e-006,3.773174e-005,1.586252e+000,1.919108e+000,2.121962e+000
2.267557e-005,-4.684572e-006,3.805553e-005,1.584795e+000,1.918136e+000,2.122123e+000
1.020971e-005,-5.655937e-006,3.805553e-005,1.584148e+000,1.918622e+000,2.123743e+000
-1.844559e-005,-3.551311e-006,3.805553e-005,1.582691e+000,1.920403e+000,2.128438e+000
-1.666475e-005,-1.932368e-006,3.870311e-005,1.582205e+000,1.923155e+000,2.129247e+000
-9.055719e-006,-3.065628e-006,3.837932e-005,1.583986e+000,1.924936e+000,2.131190e+000
-8.731930e-006,-3.389417e-006,3.854121e-005,1.583824e+000,1.927202e+000,2.133456e+000
1.037160e-005,-2.903734e-006,3.886500e-005,1.582043e+000,1.927850e+000,2.136856e+000
1.134297e-005,4.543405e-006,3.902689e-005,1.579938e+000,1.927364e+000,2.138313e+000
6.162348e-006,3.086356e-006,3.902689e-005,1.577672e+000,1.926069e+000,2.138475e+000
9.076446e-006,-5.008360e-006,3.886500e-005,1.575891e+000,1.925907e+000,2.140903e+000
2.600673e-006,-3.713206e-006,3.902689e-005,1.575729e+000,1.923479e+000,2.142199e+000
-2.256157e-006,6.324242e-006,3.805553e-005,1.573463e+000,1.919593e+000,2.143332e+000
-2.929251e-005,1.571411e-005,3.837932e-005,1.573786e+000,1.917974e+000,2.146084e+000
-2.751167e-005,1.555222e-005,3.837932e-005,1.573948e+000,1.916517e+000,2.147217e+000
-1.099845e-005,1.199054e-005,3.870311e-005,1.572815e+000,1.915060e+000,2.149646e+000
-4.360783e-006,6.971820e-006,3.805553e-005,1.572167e+000,1.915060e+000,2.151103e+000
9.076446e-006,2.600673e-006,3.789363e-005,1.572977e+000,1.916355e+000,2.153693e+000
7.295609e-006,-1.122897e-006,3.756985e-005,1.574434e+000,1.917489e+000,2.157902e+000
7.295609e-006,4.381511e-006,3.789363e-005,1.574272e+000,1.918622e+000,2.159845e+000
1.619980e-005,8.428869e-006,3.773174e-005,1.575082e+000,1.917003e+000,2.160169e+000
1.166676e-005,8.266975e-006,3.724606e-005,1.575405e+000,1.916355e+000,2.162112e+000
5.514771e-006,1.305518e-006,3.837932e-005,1.575729e+000,1.915384e+000,2.165673e+000
-2.751167e-005,-1.122897e-006,3.837932e-005,1.576215e+000,1.916193e+000,2.166483e+000
-2.654031e-005,-2.579945e-006,3.821742e-005,1.576215e+000,1.915870e+000,2.168102e+000
-1.423634e-005,-5.170255e-006,3.837932e-005,1.577996e+000,1.914898e+000,2.173282e+000
-1.277929e-005,-6.951092e-006,3.886500e-005,1.578643e+000,1.912632e+000,2.177330e+000
1.069539e-005,-3.875100e-006,3.854121e-005,1.580424e+000,1.911660e+000,2.180891e+000
1.037160e-005,-3.134250e-007,3.902689e-005,1.582043e+000,1.909718e+000,2.182672e+000
6.324242e-006,-6.627303e-006,3.870311e-005,1.582205e+000,1.908423e+000,2.184129e+000
9.724024e-006,-1.358876e-005,3.935069e-005,1.582852e+000,1.906965e+000,2.186881e+000
6.324242e-006,-1.245550e-005,3.886500e-005,1.584148e+000,1.902432e+000,2.193033e+000
6.162348e-006,-7.760564e-006,3.870311e-005,1.587871e+000,1.900004e+000,2.193195e+000
-2.475947e-005,2.438779e-006,3.837932e-005,1.590461e+000,1.898871e+000,2.194329e+000
-2.006453e-005,6.579410e-007,3.870311e-005,1.592080e+000,1.898223e+000,2.194976e+000
-7.760564e-006,-1.122897e-006,3.854121e-005,1.594995e+000,1.898061e+000,2.196109e+000
-1.446685e-006,-6.465409e-006,3.773174e-005,1.595966e+000,1.896442e+000,2.196757e+000
1.360949e-005,-1.051277e-005,3.805553e-005,1.599366e+000,1.895471e+000,2.197243e+000
1.134297e-005,-1.812180e-005,3.821742e-005,1.603251e+000,1.896442e+000,2.197081e+000
9.885918e-006,-1.180792e-005,3.756985e-005,1.604870e+000,1.898385e+000,2.199671e+000
2.251368e-005,-6.141620e-006,3.789363e-005,1.609565e+000,1.900652e+000,2.202261e+000
1.733306e-005,1.143624e-006,3.789363e-005,1.614746e+000,1.903242e+000,2.204204e+000
4.705299e-006,-4.753193e-007,3.773174e-005,1.618955e+000,1.906965e+000,2.205823e+000
-2.103590e-005,-4.753193e-007,3.821742e-005,1.621222e+000,1.909070e+000,2.206633e+000
-2.184537e-005,2.924462e-006,3.821742e-005,1.625269e+000,1.911499e+000,2.208251e+000
-1.569339e-005,1.143624e-006,3.918879e-005,1.628021e+000,1.913118e+000,2.208737e+000
-1.148413e-005,4.057722e-006,3.854121e-005,1.629964e+000,1.914575e+000,2.207604e+000
8.428869e-006,4.867194e-006,3.886500e-005,1.633364e+000,1.915708e+000,2.208575e+000
1.199054e-005,8.914551e-006,3.918879e-005,1.636440e+000,1.915870e+000,2.211328e+000
5.352877e-006,1.953096e-006,3.918879e-005,1.639839e+000,1.914089e+000,2.209708e+000
1.085728e-005,-4.036995e-006,3.902689e-005,1.642106e+000,1.914251e+000,2.209708e+000
3.086356e-006,-6.303515e-006,3.886500e-005,1.643887e+000,1.914575e+000,2.209385e+000
1.467413e-006,-1.446685e-006,3.854121e-005,1.646801e+000,1.913927e+000,2.211489e+000
-2.492136e-005,7.943186e-006,3.837932e-005,1.649553e+000,1.913927e+000,2.213108e+000
-2.249295e-005,8.266975e-006,3.870311e-005,1.652629e+000,1.914737e+000,2.212299e+000
-1.310308e-005,6.162348e-006,3.821742e-005,1.654896e+000,1.915060e+000,2.212461e+000
-5.332149e-006,1.467413e-006,3.821742e-005,1.657162e+000,1.914898e+000,2.212137e+000
1.166676e-005,-3.227523e-006,3.773174e-005,1.659267e+000,1.913441e+000,2.210356e+000
5.838559e-006,-6.951092e-006,3.756985e-005,1.660886e+000,1.911984e+000,2.211328e+000
9.400234e-006,-4.198888e-006,3.756985e-005,1.662828e+000,1.911175e+000,2.211651e+000
2.316125e-005,-1.284791e-006,3.805553e-005,1.663314e+000,1.909394e+000,2.214403e+000
1.668548e-005,1.722580e-007,3.756985e-005,1.664124e+000,1.908746e+000,2.213918e+000
6.162348e-006,-2.741840e-006,3.805553e-005,1.664124e+000,1.906156e+000,2.213270e+000
-2.718788e-005,4.960467e-007,3.805553e-005,1.664447e+000,1.905347e+000,2.213594e+000
-1.941696e-005,-1.770474e-006,3.870311e-005,1.666876e+000,1.902432e+000,2.212946e+000
-1.229360e-005,-3.875100e-006,3.870311e-005,1.667523e+000,1.901137e+000,2.212623e+000
-1.164603e-005,-1.770474e-006,3.870311e-005,1.670923e+000,1.899356e+000,2.212137e+000
2.924462e-006,3.341523e-007,3.902689e-005,1.674485e+000,1.896928e+000,2.209061e+000
7.133714e-006,4.705299e-006,3.902689e-005,1.678532e+000,1.895309e+000,2.208090e+000
3.248250e-006,-2.579945e-006,3.902689e-005,1.682580e+000,1.892881e+000,2.207766e+000
1.791201e-006,-1.277929e-005,3.886500e-005,1.686303e+000,1.893204e+000,2.206147e+000
-2.579945e-006,-9.217613e-006,3.886500e-005,1.684846e+000,1.892071e+000,2.204366e+000
8.198353e-007,-2.903734e-006,3.837932e-005,1.685008e+000,1.890290e+000,2.201452e+000
-3.463502e-005,5.190982e-006,3.805553e-005,1.686627e+000,1.890614e+000,2.201938e+000
-2.540705e-005,6.324242e-006,3.870311e-005,1.687922e+000,1.893204e+000,2.200319e+000
-1.051277e-005,4.057722e-006,3.837932e-005,1.689055e+000,1.894176e+000,2.199185e+000
-4.198888e-006,-1.608580e-006,3.789363e-005,1.689379e+000,1.894338e+000,2.198052e+000
1.280002e-005,-9.703296e-006,3.756985e-005,1.687922e+000,1.893204e+000,2.197890e+000
1.101918e-005,-1.456013e-005,3.789363e-005,1.687113e+000,1.891747e+000,2.199671e+000
1.879011e-005,-4.198888e-006,3.789363e-005,1.684198e+000,1.890776e+000,2.199185e+000
2.834187e-005,2.276884e-006,3.756985e-005,1.683551e+000,1.888833e+000,2.199833e+000
2.299936e-005,1.629307e-006,3.724606e-005,1.682903e+000,1.884948e+000,2.198862e+000
1.555222e-005,-4.198888e-006,3.789363e-005,1.680799e+000,1.882681e+000,2.199185e+000
-1.682665e-005,-4.036995e-006,3.870311e-005,1.679018e+000,1.878148e+000,2.200480e+000
-1.731233e-005,-2.256157e-006,3.821742e-005,1.676428e+000,1.875234e+000,2.201776e+000
-9.541402e-006,4.960467e-007,3.870311e-005,1.671409e+000,1.874748e+000,2.200157e+000
-4.846466e-006,-2.256157e-006,3.837932e-005,1.667847e+000,1.873291e+000,2.199509e+000
1.053349e-005,-1.122897e-006,3.918879e-005,1.663476e+000,1.871996e+000,2.199185e+000
7.133714e-006,1.953096e-006,3.902689e-005,1.659914e+000,1.871187e+000,2.199509e+000
3.248250e-006,-1.932368e-006,3.886500e-005,1.656029e+000,1.869406e+000,2.201128e+000
8.590763e-006,-1.083656e-005,3.870311e-005,1.653277e+000,1.869892e+000,2.202261e+000
6.648031e-006,-8.893824e-006,3.886500e-005,1.648582e+000,1.870377e+000,2.203395e+000
1.953096e-006,-6.465409e-006,3.854121e-005,1.645991e+000,1.868273e+000,2.204852e+000
