Frame;Sub Frame;LAX;LAY;LAZ;LHX;LHY;LHZ;LKX;LKY;LKZ;RAX;RAY;RAZ;RHX;RHY;RHZ;RKX;RKY;RKZ
132;0;-12.3852;-5.71925;18.6906;14.8286;-3.28365;-12.8633;61.2072;-9.58094;-16.8376;3.10325;-3.35811;12.4904;8.2745;6.91176;-12.2453;6.87826;-1.63206;-8.93743
133;0;-10.3159;-5.53373;18.1517;16.1943;-2.96919;-12.6652;61.9323;-9.5438;-17.5582;3.43295;-3.37789;12.5599;7.69317;6.79364;-12.1324;6.69613;-1.56275;-8.97135
134;0;-8.36828;-5.40863;17.7862;17.5019;-2.63224;-12.498;62.3327;-9.48493;-18.3411;3.76262;-3.39922;12.6349;7.14;6.66623;-12.0494;6.54144;-1.49938;-8.98382
135;0;-6.57877;-5.34134;17.589;18.7445;-2.27799;-12.3705;62.4072;-9.41528;-19.1653;4.09338;-3.42168;12.7137;6.61297;6.53247;-11.9932;6.41185;-1.44342;-8.97569
136;0;-4.96283;-5.32649;17.5454;19.917;-1.913;-12.2893;62.1621;-9.34321;-20.0088;4.42614;-3.44456;12.794;6.1097;6.39632;-11.9589;6.30506;-1.3965;-8.94747
137;0;-3.51885;-5.35611;17.6323;21.0164;-1.5435;-12.256;61.6107;-9.27342;-20.8477;4.76179;-3.46757;12.8747;5.62833;6.26088;-11.941;6.21804;-1.35912;-8.90224
138;0;-2.23403;-5.42126;17.8232;22.0406;-1.17533;-12.2713;60.7704;-9.20809;-21.6615;5.10096;-3.48982;12.9527;5.16625;6.12898;-11.932;6.14809;-1.3315;-8.84268
139;0;-1.09014;-5.51257;18.0899;22.9902;-0.813678;-12.3313;59.6632;-9.14559;-22.4308;5.445;-3.50987;13.0229;4.72207;6.0024;-11.9274;6.09257;-1.31277;-8.76848
140;0;-0.0692112;-5.62162;18.4074;23.8658;-0.464337;-12.4306;58.3129;-9.08195;-23.1387;5.79351;-3.52792;13.0861;4.29378;5.8829;-11.9209;6.04941;-1.30148;-8.68469
141;0;0.842176;-5.7407;18.7527;24.6695;-0.131399;-12.5615;56.7439;-9.01191;-23.7704;6.14583;-3.54374;13.1414;3.88003;5.77187;-11.9089;6.01546;-1.29631;-8.59502
142;0;1.65001;-5.86495;19.1114;25.4034;0.181349;-12.7172;54.9804;-8.9302;-24.3159;6.50111;-3.55682;13.1872;3.47932;5.67004;-11.8879;5.98909;-1.2957;-8.50158
143;0;2.34869;-5.99035;19.4718;26.0702;0.470154;-12.8913;53.0442;-8.83163;-24.7666;6.85759;-3.56872;13.2288;3.09119;5.57807;-11.8558;5.96891;-1.29774;-8.41099
144;0;2.92899;-6.11558;19.83;26.6722;0.732635;-13.0778;50.9546;-8.71198;-25.1179;7.21302;-3.57952;13.2665;2.71417;5.49671;-11.8112;5.95242;-1.30102;-8.32637
145;0;3.37343;-6.24071;20.1862;27.2112;0.966324;-13.2709;48.7288;-8.56747;-25.3684;7.56475;-3.59042;13.3046;2.34739;5.42631;-11.7542;5.93872;-1.30385;-8.25196
146;0;3.66528;-6.36751;20.5454;27.6895;1.17059;-13.4695;46.3801;-8.39803;-25.5195;7.9111;-3.60204;13.3452;1.99001;5.36687;-11.6851;5.92675;-1.3051;-8.19102
147;0;3.78919;-6.49965;20.9179;28.1088;1.34352;-13.6703;43.9198;-8.20202;-25.5792;8.25013;-3.61532;13.3915;1.64142;5.31998;-11.6069;5.91628;-1.30456;-8.14461
148;0;3.73624;-6.64012;21.3117;28.4708;1.48574;-13.8712;41.357;-7.97881;-25.5563;8.57974;-3.63078;13.4455;1.30028;5.28511;-11.5196;5.90593;-1.30085;-8.11613
149;0;3.50793;-6.79569;21.7453;28.7773;1.59746;-14.0739;38.701;-7.73072;-25.4663;8.89952;-3.64892;13.5087;0.965836;5.2624;-11.4269;5.89688;-1.29393;-8.10435
150;0;3.11305;-6.97246;22.2346;29.0307;1.6793;-14.2752;35.9596;-7.45645;-25.3305;9.20929;-3.66938;13.5801;0.637579;5.25219;-11.3297;5.88966;-1.28395;-8.10772
151;0;2.57498;-7.17784;22.7986;29.2338;1.73369;-14.4735;33.1453;-7.15791;-25.1725;9.50904;-3.69223;13.6596;0.314336;5.254;-11.231;5.88539;-1.27053;-8.12491
152;0;1.92393;-7.42021;23.4579;29.3897;1.76225;-14.6653;30.2715;-6.83567;-25.0198;9.80015;-3.71703;13.746;-0.00460771;5.26698;-11.1333;5.88603;-1.25452;-8.15116
153;0;1.20002;-7.70684;24.2287;29.5035;1.76859;-14.8451;27.3589;-6.49259;-24.8988;10.083;-3.74346;13.8379;-0.319611;5.29005;-11.0378;5.89338;-1.23609;-8.18369
154;0;0.449475;-8.04335;25.1212;29.579;1.75532;-15.0089;24.4332;-6.13219;-24.832;10.3597;-3.77077;13.9328;-0.631975;5.32142;-10.9461;5.91022;-1.21595;-8.21673
155;0;-0.278622;-8.43201;26.135;29.6222;1.72572;-15.15;21.5267;-5.76081;-24.8359;10.6314;-3.79824;14.0282;-0.942473;5.35978;-10.8585;5.93832;-1.19531;-8.24476
156;0;-0.936076;-8.87007;27.2558;29.638;1.68324;-15.2643;18.6788;-5.38687;-24.9149;10.8987;-3.82567;14.1233;-1.25272;5.40257;-10.7749;5.97884;-1.17516;-8.26399
157;0;-1.48131;-9.34941;28.4552;29.6317;1.63038;-15.3477;15.9338;-5.02;-25.0641;11.1638;-3.85231;14.2157;-1.56392;5.44794;-10.6944;6.03412;-1.15755;-8.26987
158;0;-1.88239;-9.85301;29.685;29.6075;1.57084;-15.3981;13.3394;-4.67122;-25.2645;11.4278;-3.87722;14.3019;-1.87849;5.49235;-10.6175;6.10514;-1.14318;-8.25653
159;0;-2.1256;-10.3594;30.8901;29.5701;1.50663;-15.4155;10.9432;-4.35094;-25.4939;11.6904;-3.89991;14.3805;-2.19782;5.53367;-10.5398;6.19167;-1.13442;-8.22363
160;0;-2.21384;-10.8386;32.0013;29.5215;1.43984;-15.4013;8.78992;-4.06758;-25.7171;11.9523;-3.92005;14.4501;-2.52444;5.5691;-10.4605;6.29363;-1.1325;-8.16844
161;0;-2.17199;-11.2601;32.9557;29.4633;1.37247;-15.3593;6.91814;-3.82755;-25.9029;12.2128;-3.93738;14.51;-2.86056;5.59553;-10.3763;6.41043;-1.13937;-8.09359
162;0;-2.04338;-11.5938;33.696;29.3947;1.30678;-15.2945;5.35532;-3.63351;-26.0229;12.4708;-3.9511;14.5574;-3.20769;5.61034;-10.2867;6.5419;-1.15614;-7.99741
163;0;-1.88423;-11.8143;34.1778;29.3142;1.24361;-15.212;4.11758;-3.48462;-26.0551;12.7239;-3.9616;14.5937;-3.56728;5.61185;-10.1871;6.68686;-1.18437;-7.88641
164;0;-1.75612;-11.9066;34.3776;29.2178;1.1857;-15.1188;3.20642;-3.37718;-25.9863;12.9693;-3.96912;14.6196;-3.94042;5.59741;-10.0788;6.84556;-1.22496;-7.76225
165;0;-1.71743;-11.8657;34.2892;29.1021;1.13392;-15.0219;2.6103;-3.30521;-25.811;13.2045;-3.97385;14.636;-4.32704;5.56656;-9.95938;7.0183;-1.27879;-7.63079
166;0;-1.81572;-11.7013;33.9314;28.9622;1.09057;-14.9281;2.30291;-3.26132;-25.5394;13.4255;-3.97725;14.6477;-4.72593;5.51719;-9.82907;7.2072;-1.34568;-7.49842
167;0;-2.08249;-11.4325;33.3399;28.794;1.05639;-14.8447;2.24759;-3.23723;-25.1857;13.6293;-3.98024;14.658;-5.13501;5.44997;-9.68867;7.41569;-1.42626;-7.37044
168;0;-2.52766;-11.0882;32.569;28.5934;1.03368;-14.7764;2.39762;-3.22595;-24.7778;13.8129;-3.98419;14.6716;-5.55068;5.36293;-9.54108;7.64943;-1.51948;-7.25035
169;0;-3.14133;-10.7021;31.6876;28.3581;1.02297;-14.7284;2.7023;-3.22213;-24.3445;13.9733;-3.99079;14.6944;-5.96864;5.25728;-9.38844;7.91512;-1.62464;-7.14406
170;0;-3.89793;-10.3075;30.768;28.087;1.02457;-14.7052;3.10982;-3.22058;-23.9181;14.1078;-4.00107;14.7299;-6.38262;5.13214;-9.23347;8.22251;-1.74024;-7.05278
171;0;-4.76137;-9.93518;29.8826;27.7789;1.03919;-14.708;3.57075;-3.21894;-23.5278;14.2131;-4.01608;14.7816;-6.78517;4.98739;-9.08299;8.58347;-1.86488;-6.9769
172;0;-5.69111;-9.60783;29.0902;27.4343;1.06616;-14.737;4.04325;-3.21599;-23.1962;14.2847;-4.03682;14.853;-7.16858;4.82284;-8.94031;9.011;-1.99614;-6.91623
173;0;-6.6477;-9.34099;28.4344;27.0546;1.10504;-14.7915;4.49518;-3.21129;-22.9348;14.3167;-4.06285;14.9426;-7.5231;4.63765;-8.81141;9.51989;-2.13138;-6.86583
174;0;-7.59667;-9.13994;27.9345;26.6395;1.15521;-14.8666;4.90296;-3.20538;-22.7447;14.3011;-4.09362;15.0485;-7.83966;4.43235;-8.70264;10.1253;-2.26931;-6.81889
175;0;-8.50947;-9.00354;27.5926;26.1907;1.2159;-14.9588;5.25482;-3.19794;-22.6206;14.2264;-4.12801;15.1666;-8.10744;4.2055;-8.61857;10.8429;-2.40652;-6.76916
176;0;-9.36056;-8.92295;27.3895;25.707;1.28613;-15.0611;5.54568;-3.18879;-22.5445;14.0771;-4.16597;15.2969;-8.317;3.95745;-8.56539;11.6864;-2.54205;-6.71014
177;0;-10.128;-8.8875;27.2999;25.1891;1.36442;-15.1675;5.77855;-3.1772;-22.4992;13.8353;-4.20544;15.4321;-8.4583;3.68906;-8.54905;12.6691;-2.67457;-6.632
178;0;-10.7918;-8.88436;27.292;24.636;1.44953;-15.2729;5.95909;-3.16162;-22.4648;13.4779;-4.24649;15.5726;-8.52331;3.40096;-8.57426;13.7992;-2.80486;-6.52823
179;0;-11.3314;-8.90114;27.3344;24.0478;1.53979;-15.3707;6.09685;-3.14003;-22.4242;12.979;-4.28915;15.7184;-8.5043;3.09611;-8.6451;15.083;-2.93531;-6.39538
180;0;-11.7305;-8.92782;27.4018;23.4242;1.63356;-15.4577;6.19979;-3.11139;-22.3645;12.3104;-4.33324;15.8688;-8.39601;2.7774;-8.76263;16.5218;-3.06897;-6.23002
181;0;-11.9761;-8.95708;27.4756;22.7659;1.72811;-15.5316;6.27661;-3.07335;-22.2779;11.4426;-4.381;16.0315;-8.19457;2.44953;-8.93018;18.1127;-3.21217;-6.03583
182;0;-12.0619;-8.98418;27.5439;22.0751;1.82189;-15.5906;6.33356;-3.02485;-22.1636;10.3459;-4.43409;16.212;-7.89775;2.11708;-9.14781;19.8477;-3.37177;-5.81757
183;0;-11.9875;-9.00692;27.6011;21.3543;1.91194;-15.6367;6.3759;-2.96591;-22.0219;8.99374;-4.49435;16.4165;-7.50581;1.787;-9.41322;21.715;-3.55628;-5.58426
184;0;-11.7613;-9.02535;27.6474;20.6079;1.99738;-15.6707;6.40678;-2.89735;-21.8611;7.36359;-4.56392;16.652;-7.01982;1.46405;-9.72491;23.6996;-3.77432;-5.34828
185;0;-11.3971;-9.03914;27.6821;19.8396;2.07619;-15.6956;6.42821;-2.82043;-21.6858;5.43979;-4.64425;16.9232;-6.44367;1.15373;-10.079;25.7835;-4.0335;-5.1239
186;0;-10.9165;-9.05068;27.711;19.0552;2.14728;-15.7139;6.44081;-2.73807;-21.5073;3.21801;-4.73576;17.2312;-5.78069;0.861257;-10.4722;27.9479;-4.34117;-4.92508
187;0;-10.3421;-9.06142;27.738;18.2604;2.21062;-15.7293;6.44631;-2.6531;-21.3325;0.706694;-4.83582;17.5667;-5.036;0.589556;-10.9003;30.1742;-4.70231;-4.76161
188;0;-9.69857;-9.07164;27.7636;17.4602;2.26606;-15.7425;6.44433;-2.56849;-21.167;-2.06799;-4.94109;17.9183;-4.21412;0.34143;-11.3586;32.4445;-5.11954;-4.64576
189;0;-9.01059;-9.08293;27.7919;16.6593;2.31425;-15.7539;6.43522;-2.48817;-21.0163;-5.05803;-5.04313;18.2577;-3.32087;0.118401;-11.8426;34.7426;-5.59226;-4.57845
190;0;-8.29936;-9.09575;27.824;15.8626;2.35593;-15.7643;6.42011;-2.41418;-20.8829;-8.19392;-5.13354;18.5573;-2.36107;-0.079736;-12.3467;37.0548;-6.11707;-4.56431
191;0;-7.58286;-9.11002;27.8597;15.073;2.39292;-15.7721;6.39913;-2.34931;-20.7673;-11.3827;-5.19977;18.7761;-1.34077;-0.252752;-12.8649;39.3682;-6.68702;-4.59856
192;0;-6.87428;-9.12481;27.8967;14.2926;2.42556;-15.7731;6.37239;-2.2944;-20.6676;-14.5102;-5.23037;18.877;-0.265855;-0.400723;-13.392;41.6722;-7.29234;-4.67569
193;0;-6.18437;-9.14041;27.9357;13.5228;2.45474;-15.765;6.34053;-2.25006;-20.5845;-17.4521;-5.21478;18.8256;0.856355;-0.522761;-13.9176;43.9553;-7.91889;-4.79311
194;0;-5.51837;-9.15565;27.9738;12.7643;2.48197;-15.7444;6.30322;-2.21603;-20.5139;-20.082;-5.14426;18.5928;2.01922;-0.618752;-14.4344;46.2068;-8.55031;-4.94531
195;0;-4.87972;-9.1706;28.0111;12.0166;2.50669;-15.7072;6.26012;-2.19134;-20.4557;-22.2857;-5.01267;18.1565;3.21371;-0.686039;-14.9338;48.413;-9.16838;-5.12696
196;0;-4.26901;-9.1852;28.0475;11.2797;2.5295;-15.6508;6.21059;-2.17502;-20.4085;-23.9715;-4.81721;17.5044;4.43142;-0.722573;-15.4058;50.5591;-9.75198;-5.33764
197;0;-3.68618;-9.20047;28.0856;10.5526;2.55037;-15.574;6.15377;-2.16596;-20.3724;-25.0801;-4.55806;16.6322;5.66271;-0.72614;-15.844;52.6267;-10.2824;-5.57923
198;0;-3.12941;-9.21649;28.1255;9.83513;2.56877;-15.4759;6.08891;-2.16266;-20.3477;-25.5846;-4.23552;15.5351;6.89821;-0.69411;-16.2421;54.5948;-10.7416;-5.85108
199;0;-2.59719;-9.23397;28.1689;9.12676;2.58474;-15.3562;6.01525;-2.16459;-20.3352;-25.4896;-3.85351;14.2198;8.12767;-0.625922;-16.5952;56.4394;-11.1136;-6.15694
200;0;-2.08775;-9.25501;28.2212;8.42816;2.59748;-15.2182;5.933;-2.17095;-20.3364;-24.8298;-3.4181;12.7012;9.34197;-0.521079;-16.9036;58.1339;-11.3898;-6.49929
201;0;-1.60045;-9.27965;28.2824;7.73983;2.6076;-15.0625;5.84073;-2.18109;-20.3531;-23.6623;-2.93795;11.0044;10.5334;-0.3816;-17.1691;59.6519;-11.5668;-6.87871
202;0;-1.13311;-9.30938;28.3561;7.06366;2.61397;-14.8932;5.74018;-2.19509;-20.3854;-22.0643;-2.42608;9.17303;11.6938;-0.209836;-17.3963;60.9663;-11.6472;-7.29552
203;0;-0.684606;-9.34435;28.4427;6.40107;2.61673;-14.713;5.632;-2.21195;-20.4341;-20.1307;-1.89929;7.26761;12.8177;-0.0102336;-17.5904;62.053;-11.639;-7.7481
204;0;-0.254129;-9.38476;28.5426;5.75297;2.6159;-14.5227;5.51635;-2.23118;-20.5004;-17.9674;-1.37771;5.36439;13.9;0.212355;-17.7604;62.8913;-11.5579;-8.23287
205;0;0.161264;-9.43002;28.6542;5.1222;2.61081;-14.3272;5.39638;-2.25221;-20.5814;-15.6862;-0.883773;3.55051;14.9379;0.452582;-17.9128;63.4655;-11.4206;-8.74516
206;0;0.563396;-9.47894;28.7745;4.50965;2.60221;-14.1269;5.27295;-2.27393;-20.6756;-13.3937;-0.438462;1.90875;15.9302;0.703175;-18.0556;63.7674;-11.2462;-9.27712
207;0;0.95552;-9.5297;28.8991;3.91676;2.58975;-13.9239;5.14828;-2.2953;-20.78;-11.1883;-0.0608863;0.514057;16.876;0.958657;-18.1938;63.7932;-11.0531;-9.82118
208;0;1.34042;-9.58148;29.0258;3.34505;2.57393;-13.7199;5.02465;-2.31479;-20.8926;-9.14565;0.235739;-0.582154;17.7763;1.21239;-18.3315;63.5466;-10.8571;-10.366
209;0;1.72234;-9.63208;29.1493;2.79493;2.55501;-13.5148;4.90449;-2.33165;-21.0095;-7.31591;0.443534;-1.34987;18.6315;1.45845;-18.4709;63.0368;-10.67;-10.9001
210;0;2.10375;-9.6791;29.2638;2.26628;2.53464;-13.3091;4.78866;-2.34441;-21.1265;-5.72304;0.560392;-1.78141;19.4422;1.69108;-18.6123;62.2769;-10.4996;-11.4103
211;0;2.48896;-9.72101;29.3657;1.75932;2.51294;-13.1028;4.67959;-2.35234;-21.2413;-4.36563;0.590902;-1.89404;20.2084;1.90659;-18.7533;61.2831;-10.3475;-11.8813
212;0;2.88085;-9.75698;29.4529;1.27397;2.49093;-12.8973;4.57852;-2.35504;-21.3511;-3.22459;0.543213;-1.71798;20.9299;2.10209;-18.8909;60.0733;-10.2121;-12.2988
213;0;3.28131;-9.78617;29.5236;0.80896;2.47081;-12.6923;4.48596;-2.3524;-21.4536;-2.26882;0.430254;-1.30082;21.6043;2.27524;-19.0208;58.6648;-10.0876;-12.6471
214;0;3.69281;-9.80794;29.5762;0.363886;2.4531;-12.4888;4.40314;-2.34494;-21.5478;-1.46183;0.266526;-0.695918;22.2295;2.42584;-19.1382;57.075;-9.96544;-12.9135
215;0;4.11618;-9.82245;29.6112;-0.0622091;2.44029;-12.2876;4.33039;-2.33292;-21.6323;-0.770694;0.0689573;0.0342052;22.8025;2.55403;-19.2387;55.3187;-9.83692;-13.0845
216;0;4.55158;-9.82989;29.6292;-0.470601;2.43307;-12.0896;4.26759;-2.31731;-21.7064;-0.168694;-0.145983;0.828504;23.3207;2.66178;-19.3179;53.4097;-9.69223;-13.1546
217;0;4.99946;-9.8313;29.6326;-0.862437;2.43354;-11.8964;4.2151;-2.29916;-21.7702;0.361125;-0.361984;1.62639;23.7805;2.75123;-19.3712;51.3582;-9.52274;-13.1202
218;0;5.45733;-9.82791;29.6244;-1.23886;2.44319;-11.7098;4.1718;-2.27976;-21.8253;0.824825;-0.564828;2.37509;24.1801;2.82493;-19.3943;49.1736;-9.32105;-12.9817
219;0;5.9243;-9.8205;29.6065;-1.60156;2.4627;-11.5317;4.13799;-2.25927;-21.8702;1.22087;-0.744877;3.03895;24.5187;2.88512;-19.3835;46.8637;-9.08179;-12.7527
220;0;6.39895;-9.81135;29.5844;-1.95098;2.4928;-11.3657;4.1137;-2.23918;-21.9064;1.54193;-0.897136;3.5997;24.7977;2.93456;-19.3374;44.4354;-8.80413;-12.4502
221;0;6.87788;-9.80157;29.5608;-2.28887;2.53452;-11.2136;4.09764;-2.21975;-21.9337;1.77966;-1.0212;4.05608;25.0199;2.97389;-19.254;41.8961;-8.48772;-12.098
222;0;7.36019;-9.79253;29.5389;-2.61654;2.5873;-11.0775;4.09008;-2.20108;-21.9533;1.92882;-1.12309;4.43052;25.19;3.00437;-19.1334;39.2544;-8.13644;-11.7275
223;0;7.84473;-9.78523;29.5213;-2.9351;2.65138;-10.9603;4.09104;-2.1835;-21.9628;1.98914;-1.21364;4.76294;25.3148;3.02488;-18.9766;36.5205;-7.75493;-11.376
224;0;8.32965;-9.78073;29.5104;-3.24669;2.72495;-10.8629;4.09955;-2.16641;-21.9635;1.96798;-1.30596;5.10149;25.4019;3.03492;-18.7862;33.7084;-7.34978;-11.0771
225;0;8.81458;-9.77928;29.5069;-3.55227;2.80764;-10.7867;4.11618;-2.14978;-21.954;1.88057;-1.41607;5.50484;25.4601;3.03237;-18.5668;30.8362;-6.92937;-10.8665
226;0;9.29922;-9.78254;29.5148;-3.85327;2.89745;-10.7331;4.14036;-2.13409;-21.9348;1.74834;-1.55842;6.02541;25.4991;3.01611;-18.3256;27.9282;-6.50274;-10.7694
227;0;9.78425;-9.78954;29.5317;-4.15144;2.9929;-10.7005;4.17255;-2.11836;-21.9045;1.59616;-1.74563;6.70845;25.5261;2.98466;-18.0677;25.0131;-6.07784;-10.8032
228;0;10.2694;-9.80074;29.5588;-4.44839;3.09162;-10.6884;4.21223;-2.10285;-21.8642;1.4516;-1.98525;7.57981;25.5483;2.93804;-17.802;22.1277;-5.66277;-10.9696
229;0;10.7554;-9.81559;29.5947;-4.74614;3.19184;-10.6941;4.2592;-2.08813;-21.813;1.33767;-2.27961;8.64519;25.5705;2.87731;-17.5346;19.3132;-5.26442;-11.2585
230;0;11.2421;-9.83373;29.6385;-5.0458;3.29071;-10.7157;4.31345;-2.07374;-21.7531;1.27205;-2.62362;9.88233;25.5956;2.8057;-17.2739;16.6159;-4.88961;-11.6417
231;0;11.7288;-9.85425;29.6879;-5.34963;3.38605;-10.7501;4.37389;-2.06064;-21.6846;1.26138;-3.00515;11.2432;25.6229;2.72813;-17.0226;14.083;-4.54271;-12.0829
232;0;12.2144;-9.87596;29.7403;-5.65954;3.47568;-10.7939;4.44035;-2.04968;-21.6083;1.29904;-3.40663;12.6609;25.6502;2.65009;-16.7862;11.7607;-4.2283;-12.5369
233;0;12.6968;-9.89848;29.7945;-5.97671;3.5565;-10.843;4.5124;-2.04122;-21.5275;1.36608;-3.80573;14.0542;25.6735;2.57871;-16.5671;9.69062;-3.9496;-12.9578
234;0;13.1732;-9.91919;29.8443;-6.30295;3.62656;-10.8943;4.58974;-2.03586;-21.4417;1.43082;-4.17818;15.3387;25.6873;2.52173;-16.364;7.9055;-3.70974;-13.3049
235;0;13.639;-9.93905;29.8919;-6.63888;3.68286;-10.9452;4.67239;-2.03525;-21.3559;1.45382;-4.50104;16.4392;25.6856;2.48665;-16.1765;6.42768;-3.51092;-13.5449
236;0;14.0892;-9.95579;29.9321;-6.98583;3.72389;-10.9924;4.76078;-2.04012;-21.2688;1.39344;-4.75371;17.2915;25.6627;2.47918;-16;5.26729;-3.3552;-13.6556
237;0;14.5163;-9.96976;29.9656;-7.34386;3.74592;-11.0338;4.85529;-2.05078;-21.1853;1.2105;-4.92278;17.8572;25.6144;2.50531;-15.829;4.42078;-3.24356;-13.6303
238;0;14.9148;-9.98106;29.9927;-7.71228;3.74738;-11.0684;4.95809;-2.06879;-21.1058;0.876439;-5.00067;18.1167;25.538;2.56732;-15.6557;3.87276;-3.17539;-13.4725
239;0;15.2763;-9.99047;30.0152;-8.09063;3.7259;-11.0955;5.07098;-2.09508;-21.032;0.377665;-4.98801;18.0746;25.4324;2.66606;-15.474;3.59594;-3.14943;-13.1961
240;0;15.5932;-9.99884;30.0352;-8.47702;3.67861;-11.1158;5.19711;-2.13011;-20.9643;-0.280176;-4.8935;17.7595;25.2999;2.7995;-15.2778;3.55639;-3.16151;-12.8265
241;0;15.8591;-10.0083;30.0579;-8.8685;3.60405;-11.13;5.34098;-2.17509;-20.9038;-1.0721;-4.73015;17.2124;25.1429;2.96297;-15.0603;3.7121;-3.20497;-12.3907
242;0;16.067;-10.0214;30.0891;-9.26134;3.49941;-11.1394;5.50837;-2.23022;-20.8508;-1.95542;-4.51534;16.4876;24.966;3.15006;-14.8194;4.02107;-3.27114;-11.9169
243;0;16.2117;-10.0397;30.133;-9.65141;3.36346;-11.1454;5.70526;-2.29693;-20.8036;-2.87821;-4.26802;15.6462;24.7725;3.35386;-14.5531;4.43975;-3.35019;-11.4327
244;0;16.2876;-10.0659;30.1954;-10.0324;3.19472;-11.1503;5.94023;-2.3746;-20.7604;-3.78517;-4.00445;14.7415;24.5647;3.56694;-14.2609;4.9281;-3.43083;-10.9565
245;0;16.2907;-10.1019;30.2812;-10.398;2.99218;-11.1551;6.22165;-2.46449;-20.7191;-4.62703;-3.73906;13.8226;24.3422;3.78378;-13.9459;5.44957;-3.50251;-10.5021
246;0;16.2178;-10.1504;30.3966;-10.7405;2.75516;-11.1624;6.55997;-2.56585;-20.6771;-5.36393;-3.48129;12.9228;24.1012;4.00093;-13.6106;5.97338;-3.55675;-10.0744
247;0;16.0628;-10.2121;30.5427;-11.0517;2.48377;-11.1716;6.96505;-2.67857;-20.6312;-5.9699;-3.23824;12.0681;23.8364;4.2163;-13.2606;6.47392;-3.58655;-9.6777
248;0;15.821;-10.286;30.7173;-11.3232;2.17856;-11.1835;7.44828;-2.80141;-20.5749;-6.43114;-3.01247;11.2692;23.5386;4.42998;-12.9015;6.92998;-3.58724;-9.30931
249;0;15.4851;-10.3727;30.9212;-11.5453;1.84034;-11.1984;8.0217;-2.93295;-20.5053;-6.74481;-2.8065;10.5362;23.1997;4.6426;-12.5432;7.32654;-3.55682;-8.97048
250;0;15.0455;-10.4706;31.1504;-11.7087;1.4716;-11.2151;8.69601;-3.07163;-20.4177;-6.91595;-2.62094;9.87276;22.8121;4.85433;-12.1964;7.65272;-3.49505;-8.66104
251;0;14.4895;-10.576;31.3959;-11.8047;1.07422;-11.2342;9.48246;-3.21529;-20.303;-6.95635;-2.45831;9.28899;22.3695;5.06572;-11.8723;7.90166;-3.40402;-8.39084
252;0;13.8;-10.6856;31.6497;-11.8246;0.651601;-11.2537;10.3909;-3.36147;-20.158;-6.87967;-2.31986;8.79041;21.8696;5.27479;-11.587;8.07192;-3.2868;-8.16089
253;0;12.9563;-10.7935;31.8979;-11.7601;0.207535;-11.2742;11.431;-3.50767;-19.9735;-6.70414;-2.20885;8.38962;21.3136;5.47908;-11.3527;8.16451;-3.1476;-7.98256
254;0;11.9345;-10.8936;32.1272;-11.6051;-0.25339;-11.2951;12.6093;-3.65212;-19.7431;-6.4478;-2.12788;8.09675;20.7057;5.67462;-11.1814;8.18438;-2.99092;-7.86317
255;0;10.7089;-10.9799;32.3238;-11.353;-0.726658;-11.3152;13.9314;-3.79348;-19.464;-6.12838;-2.07863;7.91841;20.0539;5.85753;-11.0822;8.13898;-2.82121;-7.80406
256;0;9.25491;-11.0442;32.4695;-11;-1.20591;-11.3365;15.401;-3.93248;-19.1291;-5.76388;-2.06245;7.85979;19.3667;6.02389;-11.0586;8.03721;-2.64312;-7.80643
257;0;7.55089;-11.0779;32.5458;-10.543;-1.68581;-11.3595;17.0184;-4.06958;-18.735;-5.36993;-2.07922;7.92053;18.6551;6.17004;-11.1105;7.88956;-2.46076;-7.8661
258;0;5.58383;-11.0727;32.534;-9.98073;-2.15995;-11.3856;18.7827;-4.20814;-18.2813;-4.95966;-2.12722;8.09439;17.9292;6.29445;-11.2327;7.70705;-2.27839;-7.97363
259;0;3.35617;-11.0197;32.414;-9.31372;-2.62256;-11.416;20.6893;-4.35209;-17.7677;-4.54464;-2.20198;8.3648;17.1982;6.39675;-11.4136;7.49884;-2.09925;-8.11661
260;0;0.88983;-10.9118;32.1686;-8.54401;-3.06718;-11.4541;22.7316;-4.50704;-17.1993;-4.13223;-2.29858;8.71363;16.4693;6.47875;-11.6374;7.27408;-1.92769;-8.28121
261;0;-1.7671;-10.7421;31.7797;-7.67525;-3.4883;-11.4998;24.8998;-4.6791;-16.58;-3.72615;-2.40976;9.11432;15.7489;6.54239;-11.8907;7.04131;-1.7666;-8.44793
262;0;-4.53882;-10.5095;31.2412;-6.7123;-3.88046;-11.5561;27.182;-4.8755;-15.9212;-3.32739;-2.52767;9.53821;15.0407;6.59146;-12.152;6.80694;-1.61824;-8.60217
263;0;-7.32624;-10.2156;30.5509;-5.66143;-4.23872;-11.6233;29.5633;-5.10191;-15.2354;-2.93496;-2.64442;9.95685;14.3475;6.62912;-12.4054;6.57718;-1.48449;-8.72992
264;0;-10.0116;-9.86709;29.7189;-4.53035;-4.55848;-11.7022;32.0251;-5.36354;-14.539;-2.5459;-2.75349;10.347;13.6707;6.65829;-12.6363;6.35687;-1.36652;-8.8212
265;0;-12.47;-9.47549;28.766;-3.3274;-4.83684;-11.7916;34.5471;-5.66246;-13.852;-2.15569;-2.84842;10.6857;13.0115;6.68136;-12.8353;6.15128;-1.26439;-8.86675
266;0;-14.5895;-9.05327;27.7175;-2.06109;-5.07014;-11.8901;37.1051;-5.99939;-13.1952;-1.76109;-2.92543;10.9599;12.3707;6.69862;-12.9959;5.96389;-1.177;-8.86469
